pattern_index	pattern	description	quality	upper_bound	dossiers_voted
10	[['3.40', '6.20.02'], [6.0, 7.0], ['INTA'], ['Italy'], ['Poland']]	[['Industrial policy', 'Export/import control, trade defence'], [6.0, 7.0], ['INTA'], ['Italy'], ['Poland']]	0.727896937811952	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1)]
11	[['3.40', '6.20'], [7.0, 9.0], ['INTA', 'JURI'], ['Italy'], ['Poland']]	[['Industrial policy', 'Common commercial policy in general'], [7.0, 9.0], ['INTA', 'JURI'], ['Italy'], ['Poland']]	0.727896937811952	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Protection against injurious pricing of vessels. Codification', 1)]
12	[['3', '6.20.02'], [7.0, 11.0], ['IMCO', 'INTA'], ['Italy'], ['Poland']]	[['-', 'Export/import control, trade defence'], [7.0, 11.0], ['IMCO', 'INTA'], ['Italy'], ['Poland']]	0.727896937811952	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Trade in seal products: conditions for placing on the market', 1)]
13	[['3', '6.20.02'], [7.0, 20.0], ['INTA'], ['Italy'], ['Poland']]	[['-', 'Export/import control, trade defence'], [7.0, 20.0], ['INTA'], ['Italy'], ['Poland']]	0.727896937811952	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('World Health Organisation (WHO) Framework Convention on Tobacco Control: Protocol to Eliminate Illicit Trade in Tobacco Products.\xc2\xa0Provisions which do not fall under Title V of Part III of the TFEU', 1)]
14	[['3', '6.20'], [7.0, 8.0], ['INTA'], ['Italy'], ['Poland']]	[['-', 'Common commercial policy in general'], [7.0, 8.0], ['INTA'], ['Italy'], ['Poland']]	0.727896937811952	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Strategy for the protection and enforcement of intellectual property rights in third countries', 1)]
15	[['6.20.02', '6.30'], [7.0, 17.0], ['INTA', 'JURI'], ['Italy'], ['Poland']]	[['Export/import control, trade defence', 'Development cooperation'], [7.0, 17.0], ['INTA', 'JURI'], ['Italy'], ['Poland']]	0.727896937811952	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Avoiding trade diversion into the EU of certain key medicines. Codification', 1)]
16	[['6.20', '6.30'], [7.0, 7.0], ['DEVE', 'INTA'], ['Italy'], ['Poland']]	[['Common commercial policy in general', 'Development cooperation'], [7.0, 7.0], ['DEVE', 'INTA'], ['Italy'], ['Poland']]	0.727896937811952	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('EC/South Africa Trade, Development and Cooperation Agreement: accession of Croatia to the EU. Protocol', 1)]
17	[['6.20', '6.30'], [7.0, 18.0], ['INTA'], ['Italy'], ['Poland']]	[['Common commercial policy in general', 'Development cooperation'], [7.0, 18.0], ['INTA'], ['Italy'], ['Poland']]	0.727896937811952	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Arrangements for products originating in certain states which are part of the African, Caribbean and Pacific (ACP) Group of States provided for in economic partnership agreements. Recast', 1)]
18	[['3.40.16', '6.10.05', '6.20.02', '6.30'], [7.0, 7.0], ['INTA'], ['France'], ['Italy']]	[['Raw materials', 'Peace preservation, humanitarian and rescue tasks, crisis management', 'Export/import control, trade defence', 'Development cooperation'], [7.0, 7.0], ['INTA'], ['France'], ['Italy']]	0.7167836559259828	0.8547146904087414	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29)]
19	[['3.40', '6.20'], [7.0, 20.0], ['INTA'], ['Poland'], ['Spain']]	[['Industrial policy', 'Common commercial policy in general'], [7.0, 20.0], ['INTA'], ['Poland'], ['Spain']]	0.7124972258847795	0.7770133549170376	"[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), (""United Nations Economic Commission for Europe (UNECE) 'Revised 1958 Agreement': uniform technical prescriptions for wheeled vehicles, equipment and parts, and\xc2\xa0conditions for reciprocal recognition of approvals; Revision 3"", 1), ('Agreement on the expansion of trade in information technology products (ITA)', 1)]"
20	[['3.40', '6.20'], [6.0, 9.0], ['INTA', 'JURI'], ['Poland'], ['Spain']]	[['Industrial policy', 'Common commercial policy in general'], [6.0, 9.0], ['INTA', 'JURI'], ['Poland'], ['Spain']]	0.7124972258847795	0.7770133549170376	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1), ('Protection against injurious pricing of vessels. Codification', 1)]
21	[['3', '6.20.02'], [6.0, 11.0], ['IMCO', 'INTA'], ['Poland'], ['Spain']]	[['-', 'Export/import control, trade defence'], [6.0, 11.0], ['IMCO', 'INTA'], ['Poland'], ['Spain']]	0.7124972258847795	0.7770133549170376	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1), ('Trade in seal products: conditions for placing on the market', 1)]
22	[['3', '6.20.02'], [6.0, 20.0], ['INTA'], ['Poland'], ['Spain']]	[['-', 'Export/import control, trade defence'], [6.0, 20.0], ['INTA'], ['Poland'], ['Spain']]	0.7124972258847795	0.7770133549170376	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1), ('World Health Organisation (WHO) Framework Convention on Tobacco Control: Protocol to Eliminate Illicit Trade in Tobacco Products.\xc2\xa0Provisions which do not fall under Title V of Part III of the TFEU', 1)]
23	[['3', '6.20.02'], [5.0, 7.0], ['INTA', 'JURI'], ['Poland'], ['Spain']]	[['-', 'Export/import control, trade defence'], [5.0, 7.0], ['INTA', 'JURI'], ['Poland'], ['Spain']]	0.7124972258847795	0.7770133549170376	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1), ('Tariff quotas for high quality beef, and for pigmeat, poultrymeat, wheat and meslin, and brans, sharps and other residues. Codification', 1)]
24	[['3', '6.20'], [7.0, 9.0], ['INTA', 'JURI'], ['Poland'], ['Spain']]	[['-', 'Common commercial policy in general'], [7.0, 9.0], ['INTA', 'JURI'], ['Poland'], ['Spain']]	0.7124972258847795	0.7770133549170376	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Strategy for the protection and enforcement of intellectual property rights in third countries', 1), ('Protection against injurious pricing of vessels. Codification', 1)]
25	[['3', '6.20'], [6.0, 8.0], ['INTA'], ['Poland'], ['Spain']]	[['-', 'Common commercial policy in general'], [6.0, 8.0], ['INTA'], ['Poland'], ['Spain']]	0.7124972258847795	0.7770133549170376	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Strategy for the protection and enforcement of intellectual property rights in third countries', 1), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1)]
26	[['3', '6.20'], [2.0, 7.0], ['INTA'], ['Poland'], ['Spain']]	[['-', 'Common commercial policy in general'], [2.0, 7.0], ['INTA'], ['Poland'], ['Spain']]	0.7124972258847795	0.7770133549170376	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1), ('Autonomous trade preferences for Moldova', 1)]
27	[['6.20.02'], [6.0, 7.0], ['INTA'], ['Poland'], ['Spain']]	[['Export/import control, trade defence'], [6.0, 7.0], ['INTA'], ['Poland'], ['Spain']]	0.7124972258847795	0.7770133549170376	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1), ('Imports of certain textile products from third countries: repeal', 1)]
28	[['6.20', '6.30'], [7.0, 17.0], ['DEVE', 'INTA', 'JURI'], ['Poland'], ['Spain']]	[['Common commercial policy in general', 'Development cooperation'], [7.0, 17.0], ['DEVE', 'INTA', 'JURI'], ['Poland'], ['Spain']]	0.7124972258847795	0.7770133549170376	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('EC/South Africa Trade, Development and Cooperation Agreement: accession of Croatia to the EU. Protocol', 1), ('Avoiding trade diversion into the EU of certain key medicines. Codification', 1)]
29	[['6.20'], [7.0, 7.0], ['DEVE', 'INTA', 'JURI'], ['Poland'], ['Spain']]	[['Common commercial policy in general'], [7.0, 7.0], ['DEVE', 'INTA', 'JURI'], ['Poland'], ['Spain']]	0.7124972258847795	0.7770133549170376	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Safeguard measures provided for in the EEC/Switzerland Agreement. Codification', 1), ('EC/South Africa Trade, Development and Cooperation Agreement: accession of Croatia to the EU. Protocol', 1)]
30	[['6.30'], [7.0, 7.0], ['DEVE', 'INTA'], ['Poland'], ['Spain']]	[['Development cooperation'], [7.0, 7.0], ['DEVE', 'INTA'], ['Poland'], ['Spain']]	0.7124972258847795	0.7770133549170376	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Financing for development', 1), ('EC/South Africa Trade, Development and Cooperation Agreement: accession of Croatia to the EU. Protocol', 1)]
31	[['3.40.16', '6.10.05', '6.20.02', '6.30'], [7.0, 7.0], ['INTA'], ['France'], ['Spain']]	[['Raw materials', 'Peace preservation, humanitarian and rescue tasks, crisis management', 'Export/import control, trade defence', 'Development cooperation'], [7.0, 7.0], ['INTA'], ['France'], ['Spain']]	0.704642822255404	0.8425738567381627	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29)]
32	[['3.40', '6.20'], [7.0, 20.0], ['INTA'], ['Italy'], ['Poland']]	[['Industrial policy', 'Common commercial policy in general'], [7.0, 20.0], ['INTA'], ['Italy'], ['Poland']]	0.6967141421130272	0.7612302711452853	"[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), (""United Nations Economic Commission for Europe (UNECE) 'Revised 1958 Agreement': uniform technical prescriptions for wheeled vehicles, equipment and parts, and\xc2\xa0conditions for reciprocal recognition of approvals; Revision 3"", 1), ('Agreement on the expansion of trade in information technology products (ITA)', 1)]"
33	[['3.40', '6.20'], [6.0, 9.0], ['INTA', 'JURI'], ['Italy'], ['Poland']]	[['Industrial policy', 'Common commercial policy in general'], [6.0, 9.0], ['INTA', 'JURI'], ['Italy'], ['Poland']]	0.6967141421130272	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1), ('Protection against injurious pricing of vessels. Codification', 1)]
34	[['3', '6.20.02'], [6.0, 11.0], ['IMCO', 'INTA'], ['Italy'], ['Poland']]	[['-', 'Export/import control, trade defence'], [6.0, 11.0], ['IMCO', 'INTA'], ['Italy'], ['Poland']]	0.6967141421130272	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1), ('Trade in seal products: conditions for placing on the market', 1)]
35	[['3', '6.20.02'], [6.0, 20.0], ['INTA'], ['Italy'], ['Poland']]	[['-', 'Export/import control, trade defence'], [6.0, 20.0], ['INTA'], ['Italy'], ['Poland']]	0.6967141421130272	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1), ('World Health Organisation (WHO) Framework Convention on Tobacco Control: Protocol to Eliminate Illicit Trade in Tobacco Products.\xc2\xa0Provisions which do not fall under Title V of Part III of the TFEU', 1)]
36	[['3', '6.20.02'], [5.0, 7.0], ['INTA', 'JURI'], ['Italy'], ['Poland']]	[['-', 'Export/import control, trade defence'], [5.0, 7.0], ['INTA', 'JURI'], ['Italy'], ['Poland']]	0.6967141421130272	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1), ('Tariff quotas for high quality beef, and for pigmeat, poultrymeat, wheat and meslin, and brans, sharps and other residues. Codification', 1)]
37	[['3', '6.20'], [7.0, 9.0], ['INTA', 'JURI'], ['Italy'], ['Poland']]	[['-', 'Common commercial policy in general'], [7.0, 9.0], ['INTA', 'JURI'], ['Italy'], ['Poland']]	0.6967141421130272	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Strategy for the protection and enforcement of intellectual property rights in third countries', 1), ('Protection against injurious pricing of vessels. Codification', 1)]
38	[['3', '6.20'], [6.0, 8.0], ['INTA'], ['Italy'], ['Poland']]	[['-', 'Common commercial policy in general'], [6.0, 8.0], ['INTA'], ['Italy'], ['Poland']]	0.6967141421130272	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Strategy for the protection and enforcement of intellectual property rights in third countries', 1), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1)]
39	[['3', '6.20'], [2.0, 7.0], ['INTA'], ['Italy'], ['Poland']]	[['-', 'Common commercial policy in general'], [2.0, 7.0], ['INTA'], ['Italy'], ['Poland']]	0.6967141421130272	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1), ('Autonomous trade preferences for Moldova', 1)]
40	[['6.20.02'], [6.0, 7.0], ['INTA'], ['Italy'], ['Poland']]	[['Export/import control, trade defence'], [6.0, 7.0], ['INTA'], ['Italy'], ['Poland']]	0.6967141421130272	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1), ('Imports of certain textile products from third countries: repeal', 1)]
41	[['6.20', '6.30'], [7.0, 17.0], ['DEVE', 'INTA', 'JURI'], ['Italy'], ['Poland']]	[['Common commercial policy in general', 'Development cooperation'], [7.0, 17.0], ['DEVE', 'INTA', 'JURI'], ['Italy'], ['Poland']]	0.6967141421130272	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('EC/South Africa Trade, Development and Cooperation Agreement: accession of Croatia to the EU. Protocol', 1), ('Avoiding trade diversion into the EU of certain key medicines. Codification', 1)]
42	[['6.20'], [7.0, 7.0], ['DEVE', 'INTA', 'JURI'], ['Italy'], ['Poland']]	[['Common commercial policy in general'], [7.0, 7.0], ['DEVE', 'INTA', 'JURI'], ['Italy'], ['Poland']]	0.6967141421130272	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Safeguard measures provided for in the EEC/Switzerland Agreement. Codification', 1), ('EC/South Africa Trade, Development and Cooperation Agreement: accession of Croatia to the EU. Protocol', 1)]
43	[['6.30'], [7.0, 7.0], ['DEVE', 'INTA'], ['Italy'], ['Poland']]	[['Development cooperation'], [7.0, 7.0], ['DEVE', 'INTA'], ['Italy'], ['Poland']]	0.6967141421130272	0.7612302711452853	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Financing for development', 1), ('EC/South Africa Trade, Development and Cooperation Agreement: accession of Croatia to the EU. Protocol', 1)]
44	[['3.40.16', '6.10.05', '6.20.02', '6.30'], [7.0, 7.0], ['INTA'], ['Romania'], ['Spain']]	[['Raw materials', 'Peace preservation, humanitarian and rescue tasks, crisis management', 'Export/import control, trade defence', 'Development cooperation'], [7.0, 7.0], ['INTA'], ['Romania'], ['Spain']]	0.6886922787088852	0.8955888304330231	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29)]
45	[['3.40', '6.20.02'], [6.0, 7.0], ['INTA'], ['France'], ['Italy']]	[['Industrial policy', 'Export/import control, trade defence'], [6.0, 7.0], ['INTA'], ['France'], ['Italy']]	0.6880480237420747	0.8547146904087414	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Imports of textile products from certain third countries not covered by bilateral agreements, protocols or other arrangements, or by other specific Union import rules. Recast', 1)]
46	[['3.40', '6.20'], [7.0, 9.0], ['INTA', 'JURI'], ['France'], ['Italy']]	[['Industrial policy', 'Common commercial policy in general'], [7.0, 9.0], ['INTA', 'JURI'], ['France'], ['Italy']]	0.6880480237420747	0.8547146904087414	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Protection against injurious pricing of vessels. Codification', 1)]
47	[['3', '6.20.02'], [7.0, 11.0], ['IMCO', 'INTA'], ['France'], ['Italy']]	[['-', 'Export/import control, trade defence'], [7.0, 11.0], ['IMCO', 'INTA'], ['France'], ['Italy']]	0.6880480237420747	0.8547146904087414	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Trade in seal products: conditions for placing on the market', 1)]
48	[['3', '6.20.02'], [7.0, 20.0], ['INTA'], ['France'], ['Italy']]	[['-', 'Export/import control, trade defence'], [7.0, 20.0], ['INTA'], ['France'], ['Italy']]	0.6880480237420747	0.8547146904087414	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('World Health Organisation (WHO) Framework Convention on Tobacco Control: Protocol to Eliminate Illicit Trade in Tobacco Products.\xc2\xa0Provisions which do not fall under Title V of Part III of the TFEU', 1)]
49	[['3', '6.20'], [7.0, 8.0], ['INTA'], ['France'], ['Italy']]	[['-', 'Common commercial policy in general'], [7.0, 8.0], ['INTA'], ['France'], ['Italy']]	0.6880480237420747	0.8547146904087414	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Strategy for the protection and enforcement of intellectual property rights in third countries', 1)]
50	[['6.20.02', '6.30'], [7.0, 17.0], ['INTA', 'JURI'], ['France'], ['Italy']]	[['Export/import control, trade defence', 'Development cooperation'], [7.0, 17.0], ['INTA', 'JURI'], ['France'], ['Italy']]	0.6880480237420747	0.8547146904087414	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Avoiding trade diversion into the EU of certain key medicines. Codification', 1)]
51	[['6.20', '6.30'], [7.0, 7.0], ['DEVE', 'INTA'], ['France'], ['Italy']]	[['Common commercial policy in general', 'Development cooperation'], [7.0, 7.0], ['DEVE', 'INTA'], ['France'], ['Italy']]	0.6880480237420747	0.8547146904087414	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('EC/South Africa Trade, Development and Cooperation Agreement: accession of Croatia to the EU. Protocol', 1)]
52	[['6.20', '6.30'], [7.0, 18.0], ['INTA'], ['France'], ['Italy']]	[['Common commercial policy in general', 'Development cooperation'], [7.0, 18.0], ['INTA'], ['France'], ['Italy']]	0.6880480237420747	0.8547146904087414	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Arrangements for products originating in certain states which are part of the African, Caribbean and Pacific (ACP) Group of States provided for in economic partnership agreements. Recast', 1)]
53	[['3.40', '6.10'], [7.0, 7.0], ['AFET', 'INTA'], ['Poland'], ['Spain']]	[['Industrial policy', 'Common foreign and security policy (CFSP)'], [7.0, 7.0], ['AFET', 'INTA'], ['Poland'], ['Spain']]	0.6861042640079467	0.7770133549170376	[('Union system for supply chain due diligence self-certification of responsible importers of tin, tantalum and tungsten, their ores, and gold originating in conflict-affected and high-risk areas', 29), ('Impact of developments in European defence markets on the security and defence capabilities in Europe', 4)]
